DPTO_NORM,NOMBRE_CARRERA,MODALIDAD,AREA_FRASCATI,AREA_ESTRATEGICA,EJES_ESTRATEGICOS
ASUNCION,EDUCACION FISICA Y DIRECCION TECNICA DEPORTIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION INCLUSIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION INCLUSIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION INCLUSIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION INCLUSIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION INCLUSIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION INICIAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION INICIAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION INICIAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION INICIAL Y PRIMER CICLO,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION INTERCULTURAL BILINGUE,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION MATEMATICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION MUSICAL CON ORIENTACION EDUCACIONAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION PARVULARIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION PARVULARIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION PARVULARIA Y 1ER. CICLO EDUCACION ESCOLAR BASICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION POR EL ARTE,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION RELIGIOSA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACION SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACIÓN,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACIÓN,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACIÓN,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACIÓN,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACIÓN,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACIÓN,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACIÓN BASADA EN COMPETENCIAS,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACIÓN DE LA QUÍMICA Y FÍSICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACIÓN ESCOLAR BÁSICA 1° Y 2° CICLOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EDUCACIÓN PARA LA PRIMERA INFANCIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EL DESAFÍO DE LA GERENCIA EDUCATIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EVALUACION DE LA CALIDAD EDUCATIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EVALUACION DE LA CALIDAD EN EDUCACION SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EVALUACION DE LA CALIDAD EN EDUCACION SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EVALUACION DE LA EDUCACION SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EVALUACION DE LA EDUCACION SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EVALUACION EDUCACIONAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EVALUACION Y CERTIFICACION DE LA CALIDAD DE LA EDUCACION SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EVALUACIÓN DE LA CALIDAD DE INSTITUCIONES DE EDUCACIÓN SUPERIOR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,EVALUACIÓN Y ACREDITACIÓN DE LA CALIDAD EDUCATIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Educación Salesiana,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Educación en Ciencias Sociales - Cohorte 2012-2015,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,FILOSOFÍA Y CIENCIAS DE LA EDUCACIÓN,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación de docentes y directivos EPJA,PRESENCIAL,,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Artes para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Artes para el 3°ciclo de la Educación Escolar Básica y Educación Media,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Artes para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Ciencias Naturales para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Ciencias Naturales para el 3°ciclo de la Educación Escolar Básica y Educación Media,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Ciencias Naturales para el 3°ciclo de la Educación Escolar Básica y Educación Media,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Ciencias Sociales para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Ciencias Sociales para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Ciencias Sociales para el 3°ciclo de la Educación Escolar Básica y Educación Media,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Ciencias Sociales para el 3°ciclo de la Educación Escolar Básica y Educación Media,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Ciencias Sociales para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Ciencias Sociales para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Lengua y Literatura Castellana para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Lengua y Literatura Castellana para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Lengua y Literatura Castellana para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Lengua y Literatura Castellana para el 3°ciclo de la Educación Escolar Básica y Educación Media,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Lengua y Literatura Castellana para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Lengua y Literatura Castellana para el 3°ciclo de la Educación Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,"Formación específica por área Lengua y Literatura Castellana para el 3°ciclo de la Educación Escolar Básica y la Educación Media""",SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Matemática para el 3°ciclo de la Educación  Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Matemática para el 3°ciclo de la Educación  Escolar Básica y Educación Media,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Formación específica por área Matemática para el 3°ciclo de la Educación  Escolar Básica y Educación Media,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,GESTION DE LA EDUCACION,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,GESTION EDUCACIONAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,GESTION EDUCATIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,GESTION EDUCATIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,GESTION EDUCATIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,GESTION PEDAGOGICA Y CURRICULAR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,GESTION PEDAGOGICA Y CURRICULAR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,GESTION PEDAGOGICA Y EVALUACION CURRICULAR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,GESTION PEDAGOGICA Y EVALUACION CURRICULAR,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,GESTION Y DIRECCION EDUCACIONAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,HABILITACION PEDAGOGICA PARA EGRESADOS UNIVERSITARIOS,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados Universitarios,VIRTUAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,OTRA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Habilitación Pedagógica para Egresados de Educación Superior,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Hacia una educación equitativa e inclusiva para todos,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Herramientas digitales  para docentes y estudiantes del siglo XXI,SEMIPRESENCIAL_DISTANCIA,,EDUCACION,EDUCACION
ASUNCION,INNOVACIONES EN LA METODOLOGÍA DE LA FORMACIÓN CONTINUA DE DOCENTES,PRESENCIAL,,EDUCACION,EDUCACION
ASUNCION,INNOVACIONES EN LA METODOLOGÍA DE LA FORMACIÓN CONTINUA DE DOCENTES (DIRIGIDO A TUTORES),PRESENCIAL,,EDUCACION,EDUCACION
ASUNCION,INVESTIGACIÓN EDUCATIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,INVESTIGACIÓN EDUCATIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,INVESTIGACIÓN EDUCATIVA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Inducción a la Formación Inicial de Docentes,PRESENCIAL,,EDUCACION,EDUCACION
ASUNCION,LINGUISTICA APLICADA CON ENFASIS EN ENSEÑANZA DE SEGUNDA LENGUA Y EDUCACION BILINGUE (CASTELLANO-GUARANI),PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,"La educación, compromiso de todos",PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,METODOLOGÍA DE LA INVESTIGACIÓN DOCENTE (MID),PRESENCIAL,,EDUCACION,EDUCACION
ASUNCION,NEURODIDÁCTICA Y ESTRATEGÍAS DE APRENDIZAJE,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PEDAGOGIA SOCIAL,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,"PEDAGOGÍA 360° PARA LA ATENCIÓN EDUCATIVA A NIÑOS, NIÑAS Y ADOLESCENTES EN SITUACIÓN DE VULNERABILIDAD",PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,"PLANIFICACIÓN, EVALUACIÓN Y MONITOREO PARA DIRECTORES Y SUPERVISORES DE EDUCACIÓN MEDIA",PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,POLITICAS EDUCATIVAS PARA CONTEXTOS URBANOS Y PERIURBANOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PRIMER CICLO DE LA EDUCACION ESCOLAR BASICA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PROFESIONALIZACION DOCENTE EN LENGUA INGLESA,PRESENCIAL,,EDUCACION,EDUCACION
ASUNCION,PROFESIONALIZACION EN EDUCACION INICIAL,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PROFESORADO DE CIENCIAS BÁSICAS ÉNFASIS QUÍMICA,PRESENCIAL,Ciencias Naturales,EDUCACION,EDUCACION
ASUNCION,PROFESORADO DE EDUCACION ESCOLAR BASICA DE 1º Y 2º CICLOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PROFESORADO DE EDUCACION ESCOLAR BASICA DE 1º Y 2º CICLOS,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PROFESORADO DE EDUCACIÓN ESCOLAR BÁSICA 1° Y 2° CICLO,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PROFESORADO DE EDUCACIÓN FÍSICA Y DEPORTES,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PROFESORADO DE EDUCACIÓN FÍSICA Y DEPORTES,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PROFESORADO DE LENGUA DE SEÑAS,PRESENCIAL,,EDUCACION,EDUCACION
ASUNCION,"PROFESORADO DEL TERCER CICLO DE LA EDUCACION ESCOLAR BASICA Y EDUCACION MEDIA, AREA DE CIENCIAS SOCIALES",PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,"PROFESORADO DEL TERCER CICLO DE LA EDUCACION ESCOLAR BASICA Y EDUCACION MEDIA, AREA MATEMATICA",PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,"PROFESORADO DEL TERCER CICLO DE LA EDUCACIÓN ESCOLAR BÁSICA Y EDUCACIÓN MEDIA, ÁREA EDUCACIÓN FÍSICA",PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PROFESORADO EN EDUCACION FISICA Y DEPORTES,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,VIRTUAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,PSICOPEDAGOGIA,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Pedagogía y Didáctica de la Educación Universitaria,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesionalización Docente de Instructores Laborales de Formación Profesional de Personas Jóvenes y Adultas,PRESENCIAL,,EDUCACION,EDUCACION
ASUNCION,Profesionalización Docente de Instructores Laborales de Formación Profesional de Personas Jóvenes y Adultas,PRESENCIAL,,EDUCACION,EDUCACION
ASUNCION,Profesor/a con Formación Especifica del área de Ciencias Sociales para el 3° ciclo de la Educación Escolar Básica y Educación Media,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,SEMIPRESENCIAL_DISTANCIA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,OTRA,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado  de Educación Inicial,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado de Ciencias Sociales-Nivel Medio,PRESENCIAL,,EDUCACION,EDUCACION
ASUNCION,Profesorado de Educación Escolar Básica 1º y 2º Ciclos Profesionalizado,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado de Educación Escolar Básica 1º y 2º Ciclos Profesionalizado,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado de Educación Escolar Básica 1º y 2º Ciclos Profesionalizado,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado de Educación Escolar Básica 1º y 2º Ciclos Profesionalizado,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado de Educación Escolar Básica 1º y 2º Ciclos Profesionalizado,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado de Educación Escolar Básica 1º y 2º Ciclos Profesionalizado,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
ASUNCION,Profesorado de Educación Escolar Básica 1º y 2º Ciclos Profesionalizado,PRESENCIAL,Ciencias Sociales,EDUCACION,EDUCACION
