DPTO_NORM,NOMBRE_CARRERA,MODALIDAD,AREA_FRASCATI,AREA_ESTRATEGICA,EJES_ESTRATEGICOS
CENTRAL,ESPECIALIZACION EN EVALUACION DE LOS APRENDIZAJES,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,ESPECIALIZACION EN TECNICAS Y PROCEDIMIENTOS PARA LA ELABORACION Y TUTORIA DE TESIS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,"ESPECIALIZACIÓN EN GESTIÓN, INNOVACIÓN BUENAS PRÁCTICAS DE PRODUCCIÓN Y MANEJO DE CADENAS PRODUCTIVAS: CARNE DE POLLO, CERDO Y LECHE DE VACA",PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,ESTADISTICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,ESTADISTICA Y METODOLOGIA DE LA INVESTIGACION CIENTIFICA BASICA Y APLICADA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,ESTADÍSTICA Y METODOLOGÍA DE LA INVESTIGACIÓN CIENTÍFICA BÁSICA Y APLICADA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,Elaboración y Evaluación de Proyectos de Inversión,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,"Entrenamiento propioceptivo, pliométrico y ejercicios coordinados",PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,FISICOQUIMICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,"FORMULACION, EVALUACION Y GESTION DE PROYECTOS DE INVERSION",PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,"FORMULACIÓN, EVALUACIÓN Y GESTIÓN DE PROYECTOS",PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,FUTBOL DE CAMPO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,FUTBOL DE CAMPO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,FUTBOL DE CAMPO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,FUTBOL DE CAMPO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,FUTBOL DE CAMPO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,FUTBOL DE CAMPO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,Fibrolisis TFM,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,Fibromove,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GENERO Y DESARROLLO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GEOPOLÍTICA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GERENCIA Y DESARROLLO SOCIAL,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,GESTION DE CALIDAD,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,GESTION DE LA CALIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GESTION DE LA HOSPITALIDAD,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,GESTION DE LA INNOVACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,GESTION DE POLITICAS PUBLICAS Y GENERO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GESTION DE PROYECTOS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,GESTION DE RIESGOS LABORALES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GESTION DE RIESGOS LABORALES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GESTION DE RIESGOS LABORALES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GESTION DE RIESGOS LABORALES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GESTION DE RIESGOS LABORALES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GESTION DE RIESGOS LABORALES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GESTION DEPORTIVA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GESTION TRIBUTARIA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,GESTION TRIBUTARIA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,GESTIÓN DE CRÉDITOS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,GESTIÓN UNIVERSITARIA,SEMIPRESENCIAL_DISTANCIA,,SIN_CLASIFICAR,
CENTRAL,Gestión Impositiva,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,Gestión de Proyectos de Desarrollo,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,HEMATO-ONCOLOGIA PEDIATRICA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,HISTORIA NACIONAL,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,Hacienda Pública,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,IMPLANTOLOGIA DENTAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,INFECTOLOGIA PEDIATRICA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,INTENDENCIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTENDENCIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTENDENCIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTENDENCIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTENDENCIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTENDENCIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTO MUSICAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTO MUSICAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTO MUSICAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTO MUSICAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTO MUSICAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTO MUSICAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTO MUSICAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTO MUSICAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTO MUSICAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTO MUSICAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTO MUSICAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTOS MUSICALES,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTOS MUSICALES,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,INTERPRETE DE INSTRUMENTOS MUSICALES,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,INVESTIGACIONES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INVESTIGACIONES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INVESTIGACIONES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INVESTIGACIONES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INVESTIGACIONES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,INVESTIGACIONES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,Intérprete de instrumento musical,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,LENGUA GUARANI,SEMIPRESENCIAL_DISTANCIA,Humanidades,SIN_CLASIFICAR,
CENTRAL,LENGUA GUARANI,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,LENGUA INGLESA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,LENGUA PORTUGUESA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,LENGUA Y CULTURA GUARANI,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,LENGUA Y CULTURA GUARANI,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,LENGUA Y LITERATURA CASTELLANO-GUARANI,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,LICENCIATURA EN COMUNICACIÓN BILINGÜE  CASTELLANO - INGLÉS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,LIDERAZGO PASTORAL,SEMIPRESENCIAL_DISTANCIA,Humanidades,SIN_CLASIFICAR,
CENTRAL,MANTENIMIENTO DE EQUIPOS HOSPITALARIOS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,MASTOLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,MATEMATICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,MATEMATICA APLICADA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,MEDIACION Y ARBITRAJE DE CONFLICTO,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,MEDIACION Y ARBITRAJE DE CONFLICTO,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,MEDIACION Y RESOLUCION DE CONFLICTOS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,MEDIACIÓN Y ARBITRAJE DE CONFLICTOS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,METEOROLOGIA GENERAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,METODOLOGIA DE LA INVESTIGACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,METODOLOGIA DE LA INVESTIGACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,METODOLOGIA DE LA INVESTIGACION,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,METODOLOGIA DE LA INVESTIGACION Y TUTORIA DE TESIS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,METODOLOGÍA DE LA INVESTIGACIÓN CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,METODOLOGÍA DE LA INVESTIGACIÓN CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,METODOLOGÍA DE LA INVESTIGACIÓN CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,METODOLOGÍA DE LA INVESTIGACIÓN CIENTIFICA,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,METODOLOGÍA DE LA INVESTIGACIÓN EN CIENCIAS MILITARES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,MICROBIOLOGÍA CLÍNICA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,MUSICA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,MUSICA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,MUSICA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,MUSICA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,MUSICA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,MUSICA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,Maestría en Ciencias Biológicas Mención: Biología de la Conservación,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,NEUMOLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,NEUROCIRUGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,NEUROLOGIA CLINICA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,OFTALMOLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,OFTALMOPEDIATRIA Y ESTRABISMO,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,ONCOLOGIA CLINICA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,OPERACIONES AÉREAS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,ORGANIZACION Y METODOS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,OSTEOPOATIA DE MIEMBRO INFERIOR,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,OTEOPATIA DE COLUMNA Y MIEMBRO SUPERIOR,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,OTOLOGÍA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,OTORRINOLARINGOLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,PEDIATRIA CLINICA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,PERIODISMO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PERIODISMO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PERIODISMO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PLANIFICACIÓN Y PROYECTOS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,POLITICA Y ESTRATEGIA AEROESPACIAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,POLÍTICAS SOCIALES,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,POLÍTICAS SOCIALES,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,POLÍTICAS SOCIALES,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,PREPARACIÓN FÍSICA DEPORTIVA Y ENTRENAMIENTO PERSONALIZADO,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,PREPARACIÓN FÍSICA DEPORTIVA Y ENTRENAMIENTO PERSONALIZADO,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,PREPARACIÓN FÍSICA DEPORTIVA Y ENTRENAMIENTO PERSONALIZADO,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PREVENCIÓN Y SEGURIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PRODUCCION,PRESENCIAL,Ciencias Agricolas,SIN_CLASIFICAR,
CENTRAL,PRODUCTIVIDAD Y CALIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PRODUCTIVIDAD Y CALIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PRODUCTIVIDAD Y CALIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PRODUCTIVIDAD Y CALIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PRODUCTIVIDAD Y CALIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,PRODUCTIVIDAD Y CALIDAD,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,Primeros auxilios,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,QUIMICA ANALITICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,QUIMICA ORGANICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,QUIMICA ORGANICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,QUIMICA ORGANICA,PRESENCIAL,Ciencias Naturales,SIN_CLASIFICAR,
CENTRAL,QUIROMASAJE,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,QUIROMASAJE,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,QUIROMASAJE,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,RELACIONES INTERNACIONALES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,RELACIONES INTERNACIONALES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,RELACIONES INTERNACIONALES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,RELACIONES INTERNACIONALES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,RESTAURACION Y CONSERVACION DE LOS BIENES ARQUITECTONICOS Y MONUMENTALES,PRESENCIAL,Ingenieria y Tecnologia,SIN_CLASIFICAR,
CENTRAL,RETINA Y VITREO,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,REUMATOLOGIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,SEGURIDAD DE LA AVIACION CIVIL,PRESENCIAL,Ingenieria y Tecnologia,SIN_CLASIFICAR,
CENTRAL,SEGURIDAD E HIGIENE DEL TRABAJO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,SEGURIDAD E HIGIENE LABORAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,SEGURIDAD E HIGIENE LABORAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,SERVICIO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,SOCIOLOGIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,SOCIOLOGIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,SOCIOLOGIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,SOCIOLOGIA Y CIENCIA POLITICA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,SUPERMERCADISMOS Y GRANDES TIENDAS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE DINAMIZACION LINGUISTICA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE DINAMIZACION LINGUISTICA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE DINAMIZACION LINGUISTICA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE FAMILIARIZACION EN BUQUES TANQUE,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE HIGIENE Y LIMPIEZA HOSPITALARIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE INGLES ELEMENTAL PARA TIMONELES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE LAVANDERIA HOSPITALARIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE LENGUA CASTELLANA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE LENGUA CASTELLANA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE LENGUA CASTELLANA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE MAMOGRAFIA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE NAVEGACION CON SIMULADOR Y NAVEGACION EN AGUAS RESTRINGIDAS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE PREVENCION Y LUCHA CONTRA INCENDIOS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE PROTECCION DE BUQUES BBIP BASICO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER DE PROTOCOLOS Y TECNICAS EN TOMOGRAFIA AXIAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER EN CODIGO PBIP - OPIP - OFIC INSTALACIONES PORTUARIAS - OPB - OFIC PROTECCION DE BUQUES O CPM - OFIC DE LA COMPAÑIA PARA LA PROTECCION MARITIMA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER EN PRIMEROS AUXILIOS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER EN PRIMEROS AUXILIOS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER EN PROGRAMA DE CURSO DE CODIGO ISM/IGS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER EN TECNICAS DE SUPERVISION PERSONAL Y RESPONSABILIDADES SOCIALES,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER LEGISLACION MARITIMA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,"TALLER MODELO OMI 1.01 - SECCION A - V/14 STCW 95 PROGRAMA DE CONTROL DE MULTITUDES, SEGURIDAD DEL PASAJERO",PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER MODELO OMI 1.12 (PERSONAL SAFETY AND SOCIAL RESPONSABILITIES),PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER MODELO OMI 1.14 TECNICAS DE SUPERVIVENCIA PERSONAL,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER MODELO OMI 1.19 (PROFICIENCY IMPERSONAL SUVIVAL TECHNIQUES),PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER MODELO OMI 1.20 PRIMEROS AUXILIOS SANITARIOS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,"TALLER NAVEGACION CON SIMULADOR, SIMULADOR RADAR/ARPA",PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER OFICIAL DE PROTECCION DE LA INSTALACION PORTUARIA OPIP CODIGO PBIP - ISPS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER OFICIAL DE PROTECCION DEL BUQUE,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER PROGRAMA DE NAVEGACION EN AGUAS RESTRINGIDAS O POCO PROFUNDAS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TALLER PROGRAMA DEL CURSO DEL ISM/IGS MERCANCIAS PELIGROSAS,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TECNICAS Y PROCEDIMIENTOS PARA LA PREPARACION DE TESIS,PRESENCIAL,Ciencias Sociales,SIN_CLASIFICAR,
CENTRAL,TECNICATURA EN MASAJE ESTETICO,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TECNICATURA EN METODOLOGIA DE LA INVESTIGACION CIENTIFICA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TECNICATURA EN NEURODESARROLLO Y ESTIMULACION TEMPRANA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TECNICO SUPERIOR EN TEOLOGIA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,TEOLOGIA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,TEOLOGIA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,TEOLOGIA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,TEOLOGIA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,TEOLOGIA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,TEOLOGIA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,TEOLOGIA,PRESENCIAL,Humanidades,SIN_CLASIFICAR,
CENTRAL,TERMINOLOGIA GUARANI,SEMIPRESENCIAL_DISTANCIA,,SIN_CLASIFICAR,
CENTRAL,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,TRABAJO SOCIAL,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,TRACTO GENITAL INFERIOR Y COLPOSCOPIA,PRESENCIAL,Ciencias Medicas y Salud,SIN_CLASIFICAR,
CENTRAL,TRADUCCION E INTERPRETACION DE LENGUA DE SEÑAS PARAGUAYA A CASTELLANO / GUARANI Y GUARANI / CASTELLANO A LENGUA DE SEÑAS PARAGUAYA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TRADUCCION E INTERPRETACION DE LENGUA DE SEÑAS PARAGUAYA A CASTELLANO / GUARANI Y GUARANI / CASTELLANO A LENGUA DE SEÑAS PARAGUAYA,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TRADUCCION E INTERPRETACION GUARANI - CASTELLANO / CASTELLANO - GUARANI,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TRADUCCION E INTERPRETACION GUARANI - CASTELLANO / CASTELLANO - GUARANI,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TRADUCCION E INTERPRETACION GUARANI - CASTELLANO / CASTELLANO - GUARANI,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TRADUCCION E INTERPRETACION GUARANI - CASTELLANO / CASTELLANO - GUARANI,PRESENCIAL,,SIN_CLASIFICAR,
CENTRAL,TRADUCCION E INTERPRETACION GUARANI - CASTELLANO / CASTELLANO - GUARANI,PRESENCIAL,,SIN_CLASIFICAR,
